Coffee Shop,Rating,Review Count,City,Neighborhood,Place ID,Google Maps Link,Types,Hours
Bar Premio (FORTH Hotel),4.4,213,Atlanta,Old Fourth Ward,ChIJ2QakREwF9YgRU84U3m73Bck,https://maps.google.com/?cid=14485255832051437139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"italian_restaurant, restaurant, point_of_interest, food, establishment",Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 5:00 – 11:00 PM | Sunday: 5:00 – 10:00 PM
Dope Coffee @ Azalea,4.9,64,Atlanta,Five Points,ChIJYXtLxXQD9YgRdyBDCoQQ_1s,https://maps.google.com/?cid=6629035335806558327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",Monday: 8:30 AM – 2:00 PM | Tuesday: 8:30 AM – 2:00 PM | Wednesday: 8:30 AM – 2:00 PM | Thursday: 8:30 AM – 2:00 PM | Friday: Closed | Saturday: Closed | Sunday: Closed
Condesa Coffee (Old Fourth Ward),4.5,679,Atlanta,Old Fourth Ward,ChIJLwAzPwoE9YgR6sHCuP90Y0g,Condesa Coffee,"coffee_shop, cafe, event_venue, food_store, restaurant, food, point_of_interest, store, establishment",Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM
Café Lucia (Downtown),4.3,681,Atlanta,Fairlie-Poplar,ChIJ2ad4IYcD9YgRtSYRsBsQ9dU,https://maps.google.com/?cid=15417246610476836533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM
E + ROSE Cafe (O4W),4.6,124,Atlanta,Old Fourth Ward,ChIJDV_w_IIF9YgR4a5b9YPYDBM,https://maps.google.com/?cid=1372710047709900513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"restaurant, food, point_of_interest, establishment",Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 7:00 AM – 7:00 PM
Finca to Filter (O4W),4.4,216,Atlanta,Old Fourth Ward,ChIJ9zP3-ngF9YgR-YYUY0GWkzM,https://maps.google.com/?cid=3716479325090121465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, liquor_store, cafe, bakery, food_store, store, food, point_of_interest, establishment",Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: 7:00 AM – 5:00 PM
Azara Cafe,4.2,101,Atlanta,Poncey-Highland,ChIJK93Iqo0F9YgRBsCDbEq-kKI,https://maps.google.com/?cid=11714071857648091142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"tapas_restaurant, latin_american_restaurant, mediterranean_restaurant, vegetarian_restaurant, bistro, coffee_shop, asian_fusion_restaurant, fusion_restaurant, asian_restaurant, cafe, restaurant, food_store, store, food, point_of_interest, establishment",Monday: Closed | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 9:00 PM
BarBar at the Darwin Hotel,4.9,101,Atlanta,Home Park,ChIJK-qpwOsF9YgRCL_-CZbKfl0,https://maps.google.com/?cid=6737044838354435848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"barber_shop, hair_salon, beauty_salon, hair_care, manufacturer, health, supplier, store, service, point_of_interest, establishment",Monday: 8:00 AM – 3:00 PM | Tuesday: 8:00 AM – 3:00 PM | Wednesday: 8:00 AM – 3:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: Closed
Muchacho (West Midtown),4.6,70,Atlanta,Home Park,ChIJs4C2YwAF9YgRKt4kY79Szh8,https://maps.google.com/?cid=2291860242333752874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"restaurant, food, point_of_interest, establishment",Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 10:00 PM
PERC Coffee (Chastain),4.6,110,Atlanta,Buckhead,ChIJt8RpfQYP9YgRrIGm4TKEghE,https://maps.google.com/?cid=1261716199686177196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 6:00 PM | Sunday: 7:00 AM – 6:00 PM
The Chastain,4.5,738,Atlanta,Chastain Park,ChIJ1Wi-NlMP9YgRCVbGo4ZgWu4,https://maps.google.com/?cid=17175146260320376329&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"restaurant, food, point_of_interest, establishment","Monday: 7:00 AM – 2:00 PM | Tuesday: 7:00 AM – 2:00 PM, 5:00 – 9:00 PM | Wednesday: 7:00 AM – 2:00 PM, 5:00 – 9:00 PM | Thursday: 7:00 AM – 2:00 PM, 5:00 – 9:00 PM | Friday: 7:00 AM – 2:00 PM, 5:00 – 10:00 PM | Saturday: 8:00 AM – 2:00 PM, 5:00 – 10:00 PM | Sunday: 8:00 AM – 2:00 PM, 5:00 – 9:00 PM"
BOSK Coffee Wine & Tapas,4.7,30,Atlanta,Fairburn Mays,ChIJx-8knPId9YgRpVFAHmiCnl0,https://maps.google.com/?cid=6745972675543323045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"restaurant, wine_bar, acai_shop, brazilian_restaurant, coffee_shop, cafe, catering_service, food_delivery, breakfast_restaurant, bar, food_store, store, service, food, point_of_interest, establishment",Monday: 8:00 AM – 3:00 PM | Tuesday: 8:00 AM – 3:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 12:00 – 4:00 PM
Mocha Delites (East Point),4,22,East Point,Jefferson Park,ChIJtfP20lId9YgRrra6oAxjg3M,https://maps.google.com/?cid=8323605442198156974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",
Blackbird Coffee,4.7,498,Milledgeville,,ChIJDaDh3t3H9ogRFrVFoqTDMns,https://maps.google.com/?cid=8877372927365199126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, restaurant, food, store, point_of_interest, establishment",Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 8:00 AM – 8:00 PM
Morning Grind,4.9,213,Milledgeville,,ChIJLyxH12_H9ogRwKQbVwqPIek,https://maps.google.com/?cid=16798865359642535104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, point_of_interest, store, establishment",Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: Closed
The Bearded Bean Coffee & Provisions,4.9,134,Toccoa,,ChIJRfW9MO69WIgRTTGPmta4s4k,https://maps.google.com/?cid=9922477635882922317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"restaurant, point_of_interest, food, establishment",Monday: 7:00 AM – 2:30 PM | Tuesday: 7:00 AM – 2:30 PM | Wednesday: 7:00 AM – 2:30 PM | Thursday: 7:00 AM – 2:30 PM | Friday: 7:00 AM – 2:30 PM | Saturday: 10:00 AM – 2:00 PM | Sunday: 10:00 AM – 2:00 PM
Living Room Roasters,4.9,39,Toccoa,,ChIJYS2SiTIAnikRy2LRdehEwx0,https://maps.google.com/?cid=2144633612758246091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_roastery, food, point_of_interest, establishment",Monday: Closed | Tuesday: Closed | Wednesday: 9:00 AM – 4:00 PM | Thursday: 9:00 AM – 4:00 PM | Friday: 9:00 AM – 4:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: Closed
Mountain Mama's Coffee Lounge,4.7,658,Blue Ridge,,ChIJ2-VQusmnX4gRDN2lzFHCUag,https://maps.google.com/?cid=12128688928067017996&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 7:00 AM – 7:00 PM
Das Kaffee Haus,4.5,634,Blue Ridge,,ChIJ1S5A6FmmX4gRDgP6c4NHx_U,https://maps.google.com/?cid=17710202689569817358&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, point_of_interest, store, establishment",Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM
Copper Fox Bookstore & Coffee Bar,4.7,96,Blue Ridge,,ChIJLQazsMGnX4gRg49D8iDMIm0,https://maps.google.com/?cid=7864072341217841027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"book_store, coffee_shop, cafe, food_store, store, restaurant, food, point_of_interest, establishment",Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM
Tallulah 1882,4.8,726,Tallulah Falls,,ChIJkci8Xo3HWIgRDCfOonbeEtw,https://maps.google.com/?cid=15857981839043864332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"tea_house, coffee_shop, pastry_shop, dessert_shop, confectionery, cafe, bakery, food_store, store, food, point_of_interest, establishment",Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: 7:30 AM – 6:00 PM | Sunday: 7:30 AM – 6:00 PM
Café Vendôme 4969,4.2,576,Atlanta,,ChIJy14-2B0P9YgRX31ta7Zc2HU,https://maps.google.com/?cid=8491639035963211103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"cafe, brunch_restaurant, meal_takeaway, pastry_shop, dessert_shop, confectionery, breakfast_restaurant, coffee_shop, bakery, meal_delivery, food_delivery, food_store, restaurant, food, store, event_venue, point_of_interest, establishment",Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:30 AM – 4:00 PM
Fluffy Fluffy Dessert Cafe (Tucker),4.5,286,Tucker,Northlake,ChIJbeIhbQCn9YgR6WZTUZcTSRk,https://maps.google.com/?cid=1822009064873486057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"bakery, food_store, store, food, point_of_interest, establishment",Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:30 PM | Saturday: 9:00 AM – 9:30 PM | Sunday: 9:00 AM – 9:00 PM
ChocoLate Coffee 2558,4.5,580,Atlanta,,ChIJRR_bMBQI9YgRLNJV2iogys0,https://maps.google.com/?cid=14828700091494552108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",Monday: 6:30 AM – 7:00 PM | Tuesday: 6:30 AM – 7:00 PM | Wednesday: 6:30 AM – 7:00 PM | Thursday: 6:30 AM – 7:00 PM | Friday: 6:30 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 7:00 AM – 7:00 PM
Chattahoochee Coffee Co. at the Eddy,4.4,143,Mableton,,ChIJK93CaQYb9YgReVnG4vuDGBc,https://maps.google.com/?cid=1664225180178078073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",Monday: 7:30 AM – 5:00 PM | Tuesday: 7:30 AM – 5:00 PM | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 9:00 AM – 4:00 PM
Cupanion's Kitchen + Coffee,4.7,381,Atlanta,,ChIJiVsxJZQP9YgRE-VjnMQ3wxY,https://maps.google.com/?cid=1640216006869902611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"cafe, breakfast_restaurant, restaurant, food, point_of_interest, establishment",Monday: Closed | Tuesday: 8:00 AM – 3:00 PM | Wednesday: 8:00 AM – 3:00 PM | Thursday: 8:00 AM – 3:00 PM | Friday: 8:00 AM – 3:00 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: Closed
Kuku Ethiopian Coffee,4.7,95,Clarkston,,ChIJPYPwHSSp9YgRkW4B3SKHGs4,https://maps.google.com/?cid=14851331305014128273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",
Read Shop by The Merchant,4.6,578,Atlanta,,ChIJR0p26m4Q9YgRw1qv6jQcG4k,https://maps.google.com/?cid=9879521221168552643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, book_store, food_store, food, store, point_of_interest, establishment",Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 6:00 PM
Café Belli,4.7,293,Atlanta,,ChIJRVZNIir99IgRi2Bn1jIMtIw,https://maps.google.com/?cid=10138742073602826379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"bar, cocktail_bar, wine_bar, coffee_shop, cafe, food_store, restaurant, point_of_interest, food, store, establishment","Monday: 7:00 AM – 2:00 PM | Tuesday: 7:00 AM – 2:00 PM, 5:00 – 11:00 PM | Wednesday: 7:00 AM – 2:00 PM, 5:00 – 11:00 PM | Thursday: 7:00 AM – 2:00 PM, 5:00 – 11:00 PM | Friday: 7:00 AM – 2:00 PM, 5:00 PM – 12:00 AM | Saturday: 9:00 AM – 3:00 PM, 5:00 PM – 12:00 AM | Sunday: 9:00 AM – 3:00 PM, 5:00 – 11:00 PM"
Refuge Coffee Co. Clarkston,4.8,869,Clarkston,,ChIJa7lUBUWo9YgRa_v2rfkf5So,https://maps.google.com/?cid=3090911876485675883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: Closed
Kupcakerie,4.6,850,East Point,Downtown,ChIJaX9DD1Md9YgRw6XpwH5irhc,https://maps.google.com/?cid=1706409605361935811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, dessert_shop, confectionery, bakery, service, manufacturer, food_store, store, point_of_interest, food, establishment",Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 12:00 – 6:00 PM
Coffee Man (Hapeville),4.6,187,Atlanta,,ChIJNeb9Wv799IgREKKVj2O1IWY,https://maps.google.com/?cid=7359362705315439120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 8:00 AM – 2:00 PM | Sunday: 8:00 AM – 2:00 PM
Freddo Gelato & Coffee,4.7,106,Atlanta,,ChIJc0jUtN4J9YgRZdyy7vgGwwA,https://maps.google.com/?cid=54895286684933221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ice_cream_shop, dessert_shop, confectionery, food_store, food, store, point_of_interest, establishment",Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 12:00 – 9:00 PM
Choice Coffee Co,4.6,42,Chamblee,,ChIJP1XppfkJ9YgRY-aqsiY5Ngg,https://maps.google.com/?cid=591723239414883939&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",Monday: 8:00 AM – 1:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: 9:00 AM – 3:00 PM
The Corner Cup Coffee (Decatur),4.8,627,Decatur,,ChIJgeovpxmo9YgRSyuA0yvlGTY,https://maps.google.com/?cid=3898398928860621643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, tea_house, food_store, store, food, point_of_interest, establishment",Monday: 6:00 AM – 5:00 PM | Tuesday: 6:00 AM – 5:00 PM | Wednesday: 6:00 AM – 5:00 PM | Thursday: 6:00 AM – 5:00 PM | Friday: 6:00 AM – 5:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: 7:00 AM – 5:00 PM
Cafe Comma,4.3,582,Atlanta,,ChIJtWWRVnsR9YgRE_zC67k-1Ts,https://maps.google.com/?cid=4311421186522414099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cake_shop, brunch_restaurant, cafe, bakery, wholesaler, food_store, manufacturer, restaurant, food, store, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM
Block & Drum,4.4,132,Chamblee,,ChIJgRWLPi8J9YgR7R72Jmnlvk0,https://maps.google.com/?cid=5602167226283466477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"cocktail_bar, coffee_shop, live_music_venue, cafe, bar, food_store, food, store, event_venue, point_of_interest, manufacturer, establishment",Monday: Closed | Tuesday: Closed | Wednesday: 6:30 PM – 12:30 AM | Thursday: 6:30 PM – 12:30 AM | Friday: 6:30 PM – 12:30 AM | Saturday: 5:00 PM – 12:30 AM | Sunday: 5:00 – 10:30 PM
JPresso,4.9,532,Hapeville,,ChIJNftmZar99IgRyeCnGYnqPvU,https://maps.google.com/?cid=17671819862410256585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, store, food, point_of_interest, establishment",Monday: 7:00 AM – 2:00 PM | Tuesday: 7:00 AM – 2:00 PM | Wednesday: 7:00 AM – 2:00 PM | Thursday: 7:00 AM – 2:00 PM | Friday: 7:00 AM – 2:00 PM | Saturday: 8:00 AM – 2:00 PM | Sunday: Closed
Lightwell Coffee,4.7,220,Warner Robins,,ChIJrWWeed7n84gR0Wo1NKV5GRA,https://maps.google.com/?cid=1160092129477094097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",Monday: Closed | Tuesday: 6:30 AM – 12:30 PM | Wednesday: 6:30 AM – 2:30 PM | Thursday: 6:30 AM – 2:30 PM | Friday: 6:30 AM – 2:30 PM | Saturday: 6:30 AM – 5:00 PM | Sunday: 9:00 AM – 1:00 PM
Abide Coffee Hiawassee,4.7,89,Hiawassee,,ChIJ7_FQ0ycvX4gRtKrh3t0op-4,https://maps.google.com/?cid=17196758635529743028&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",
Amelia's Cafe,4.8,38,Hiawassee,,ChIJLVa5xJQpX4gRPQj_SW7uI6U,https://maps.google.com/?cid=11899616797898246205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, donut_shop, liquor_store, bakery, gift_shop, cafe, food_store, store, food, point_of_interest, establishment",Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 9:30 AM – 5:00 PM | Saturday: 9:30 AM – 5:00 PM | Sunday: 9:30 AM – 1:30 PM
Laylo Cafe,4.4,156,Chamblee,,ChIJZ0LkzeMJ9YgRR1W1p_xhQYw,https://maps.google.com/?cid=10106466776569435463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"bakery, food_store, store, food, point_of_interest, establishment",Monday: Closed | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM
Family Baking / Rolls Village,4.8,258,Chamblee,,ChIJl5raKhwJ9YgRiyGhAGi7NgU,https://maps.google.com/?cid=375693674293567883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"bakery, tea_house, cake_shop, cafe, wholesaler, food_store, food, manufacturer, point_of_interest, store, establishment",Monday: 8:30 AM – 7:00 PM | Tuesday: Closed | Wednesday: 8:30 AM – 7:00 PM | Thursday: 8:30 AM – 7:00 PM | Friday: 8:30 AM – 8:00 PM | Saturday: 8:30 AM – 8:00 PM | Sunday: 8:30 AM – 7:00 PM
Kin Coffee Co.,4.8,167,Chamblee,,ChIJZbOXDAIJ9YgR0yLsz8v6_Cc,https://maps.google.com/?cid=2881453614883939027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"coffee_shop, cafe, food_store, food, store, point_of_interest, establishment",Monday: 7:00 AM – 3:00 PM | Tuesday: 7:00 AM – 3:00 PM | Wednesday: 7:00 AM – 3:00 PM | Thursday: 7:00 AM – 3:00 PM | Friday: 7:00 AM – 3:00 PM | Saturday: 9:00 AM – 3:00 PM | Sunday: Closed
